Index,Mapped Sections,Confidence Factor,Mapped Port Name,Annotation,Module Type,Module Name,Port I/O,Port Width,Parent Module,Level,Alias Entity Location,Line
201,4.5.3.2,"('4.5.3.2', '0.92'), ('4.5.3', '0.91')",,,port,load,IN,,ramn,3,-,8119
202,1.8,"('1.8', '0.8'), ('6.4', '0.8'), ('6.3', '0.8'), ('5.5.2.2', '0.67'), ('4.5.4', '0.67'), ('4.5.3.2', '0.67'), ('4.5.4.1', '0.67')",,,port,en,IN,1,ramn,3,-,8120
203,1.4,"('1.4', '0.92'), ('4.5', '0.92'), ('4.5.5', '0.92'), ('4.3', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91'), ('4.4', '0.88')",,,port,output,OUT,,ramn,3,-,8121
204,,,,,port,x,IN,,ramn,3,-,8122
205,,,,,port,"x,y",IN,,ramn,3,-,8123
206,1.4,"('1.4', '0.92'), ('4.5', '0.92'), ('4.5.5', '0.92'), ('4.3', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91'), ('4.4', '0.88'), ('2.4', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",,,port,input,IN,,ramn,3,-,8124
207,3.5.1,"('3.5.1', '0.91')",,,port,addr,IN,,ramn,3,-,8125
208,1.4,"('1.4', '0.92'), ('4.5.5', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91'), ('3.5.1', '0.91')",,,port,write,IN,,ramn,3,-,8126
209,,,-,,component,jh_top,-,-,sha3_jh_package,2,-,8875
210,4.5.3.2,"('4.5.3.2', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91'), ('4.5.3', '0.91')",,,port,rst,IN,,jh_top,3,-,8873
211,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",,,port,clk,IN,,jh_top,3,-,8874
212,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",,,port,src_ready,IN,,jh_top,3,-,8875
213,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",,,port,src_read,OUT,,jh_top,3,-,8876
214,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",,,port,dst_ready,IN,,jh_top,3,-,8877
215,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",,,port,dst_write,OUT,,jh_top,3,-,8878
216,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",,,port,din,IN,,jh_top,3,-,8879
217,5.5.3.1,"('5.5.3.1', '0.92'), ('5.5.3', '0.91')",,,port,dout,OUT,,jh_top,3,-,8880
218,,,-,,component,,-,-,sha3_jh_package,2,-,8892
219,,,-,,package,CONV_PACK_mem_C,-,-,Root,1,-,17379
220,,,-,,package,CONV_PACK_memory_subsystem,-,-,Root,1,-,25425
221,,,-,,package,CONV_PACK_timer_core,-,-,Root,1,-,26004
222,,,-,,package,CONV_PACK_uart_buffered_wrapper,-,-,Root,1,-,26400
223,,,-,,package,CONV_PACK_uart_ll,-,-,Root,1,-,26523
224,,,-,,package,CONV_PACK_zpu_core,-,-,Root,1,-,27001
225,,,-,,package,CONV_PACK_zpu_perf_mon,-,-,Root,1,-,48475
226,,,-,,package,CONV_PACK_itag3a,-,-,Root,1,-,52000
227,1.8,"('1.8', '0.8')",-,,entity,itag3a,-,-,Root,1,-,57215
228,1.4,"('1.4', '0.92')",,,port,RESET_CRYPTO_B,IN,1,itag3a,2,-,57207
229,1.4,"('1.4', '0.92')",,,port,RESET_PERIPH_B,IN,1,itag3a,2,-,57207
230,1.4,"('1.4', '0.92')",,,port,RESET_MEM_B,IN,1,itag3a,2,-,57207
231,1.4,"('1.4', '0.92')",,,port,RESET_ARM_B,IN,1,itag3a,2,-,57207
232,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",,,port,RESET_B,IN,1,itag3a,2,-,57207
233,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",,,port,RESET_B,IN,1,itag3a,2,-,57207
234,1.4,"('1.4', '0.92'), ('3.5.4', '0.88'), ('3.5.3', '0.88'), ('3.5.2', '0.88'), ('3.5.1', '0.88'), ('3.4', '0.87'), ('3.5', '0.87'), ('3.2', '0.87'), ('3.3', '0.87'), ('3.1', '0.87')",,,port,MEM_DATA_IN,IN,31,itag3a,2,-,57207
235,1.4,"('1.4', '0.92')",,,port,RESET_CRYPTO_B,IN,31,itag3a,2,-,57207
236,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",,,port,MEM_DATA_OUT,OUT,31,itag3a,2,-,57208
237,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",,,port,MEM_DATA_BE,OUT,3,itag3a,2,-,57208
238,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",,,port,MEM_ADDR,OUT,27,itag3a,2,-,57209
239,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",,,port,MEM_WR_EN,OUT,1,itag3a,2,-,57210
240,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",,,port,MEM_RD_EN,OUT,1,itag3a,2,-,57210
241,1.4,"('1.4', '0.92'), ('4.5.5', '0.92')",,,port,UART_IN,IN,1,itag3a,2,-,57210
242,1.4,"('1.4', '0.92'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88')",,,port,MEM_ACK,IN,1,itag3a,2,-,57210
243,1.4,"('1.4', '0.92'), ('4.5.5', '0.92')",,,port,UART_OUT,OUT,1,itag3a,2,-,57211
244,1.4,"('1.4', '0.92'), ('4.5.5', '0.92')",,,port,UART_IN,OUT,1,itag3a,2,-,57211
245,1.4,"('1.4', '0.67'), ('4.5', '0.67'), ('4.3', '0.67'), ('4.4', '0.67'), ('4.5.2', '0.62'), ('6.4', '0.62'), ('6.3', '0.62'), ('2.3', '0.62'), ('2.5', '0.62'), ('2.4', '0.62')",-,,component,peripheral_subsystem,-,-,itag3a,2,55864,57293
246,1.8,"('1.8', '0.92')",axi4s_tx_tlast,,port,axi4s_tx_tlast,out,1,peripheral_subsystem,3,-,57297
247,1.8,"('1.8', '0.92')",axi4s_rx_tdata,,port,axi4s_rx_tdata,in,32,peripheral_subsystem,3,-,57300
248,1.8,"('1.8', '0.92')",axi4s_rx_tready,,port,axi4s_rx_tready,out,1,peripheral_subsystem,3,-,57305
249,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,1,peripheral_subsystem,3,-,57294
250,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('4.4', '0.88')",serial_in,,port,serial_in,in,1,peripheral_subsystem,3,-,57306
251,4.5,"('4.5', '0.8'), ('4.3', '0.8'), ('4.4', '0.8'), ('4.5.4.1', '0.73'), ('4.5.4', '0.73')",,,port,o_firq,out,1,peripheral_subsystem,3,-,57307
252,1.8,"('1.8', '0.92')",axi4s_tx_tkeep,,port,axi4s_tx_tkeep,out,4,peripheral_subsystem,3,-,57295
253,1.8,"('1.8', '0.92')",axi4s_rx_tlast,,port,axi4s_rx_tlast,in,1,peripheral_subsystem,3,-,57302
254,1.8,"('1.8', '0.92')",axi4s_tx_tdata,,port,axi4s_tx_tdata,out,32,peripheral_subsystem,3,-,57294
255,,,,,port,i_test_reg_firq,in,1,peripheral_subsystem,3,-,57307
256,1.8,"('1.8', '0.92')",axi4s_rx_tkeep,,port,axi4s_rx_tkeep,in,4,peripheral_subsystem,3,-,57301
257,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,peripheral_subsystem,3,-,57294
258,1.8,"('1.8', '0.92')",axi4s_rx_tdest,,port,axi4s_rx_tdest,in,5,peripheral_subsystem,3,-,57303
259,1.8,"('1.8', '0.92')",axi4s_tx_tid,,port,axi4s_tx_tid,out,3,peripheral_subsystem,3,-,57297
260,1.8,"('1.8', '0.92')",axi4s_rx_tuser,,port,axi4s_rx_tuser,in,4,peripheral_subsystem,3,-,57304
261,1.8,"('1.8', '0.92')",axi4s_tx_tready,,port,axi4s_tx_tready,in,1,peripheral_subsystem,3,-,57299
262,1.8,"('1.8', '0.92')",axi4s_tx_tuser,,port,axi4s_tx_tuser,out,4,peripheral_subsystem,3,-,57299
263,1.8,"('1.8', '0.92')",axi4s_rx_tid,,port,axi4s_rx_tid,in,3,peripheral_subsystem,3,-,57302
264,1.8,"('1.8', '0.92')",axi4s_tx_tdest,,port,axi4s_tx_tdest,out,5,peripheral_subsystem,3,-,57298
266,,,-,,component,IntCtr_core,-,-,peripheral_subsystem,3,10928,55910
267,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,tx_src,out,5,IntCtr_core,4,-,55924
268,,,,,port,ll_tx_port_src_rdy_n,out,1,IntCtr_core,4,-,55922
269,,,,,port,i_ethmac_int,in,1,IntCtr_core,4,-,55912
270,,,,,port,ll_rx_port_eof_n,in,1,IntCtr_core,4,-,55918
271,1.4,"('1.4', '0.71'), ('3.4', '0.71'), ('3.5', '0.71'), ('3.2', '0.71'), ('3.3', '0.71'), ('3.1', '0.71'), ('5.5.2.2', '0.62')",,,port,base_addr,in,32,IntCtr_core,4,-,55911
272,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,32,IntCtr_core,4,-,55911
273,,,,,port,rx_len,in,32,IntCtr_core,4,-,55919
274,,,,,port,ll_tx_port_dst_rdy_n,in,1,IntCtr_core,4,-,55923
275,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,rx_src,in,5,IntCtr_core,4,-,55919
276,6.4,"('6.4', '0.64'), ('6.3', '0.64'), ('1.8', '0.62')",,,port,ll_tx_port_data,out,32,IntCtr_core,4,-,55920
277,4.5.1,"('4.5.1', '0.64'), ('4.5.2', '0.64'), ('4.5.3', '0.64'), ('4.5.4', '0.64'), ('4.5.5', '0.64'), ('4.5.4.1', '0.64')",,,port,i_tm_timer_int,in,3,IntCtr_core,4,-,55913
278,,,,,port,ll_tx_port_eof_n,out,1,IntCtr_core,4,-,55924
279,,,,,port,ll_rx_port_dst_rdy_n,out,1,IntCtr_core,4,-,55917
280,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,IntCtr_core,4,-,55911
281,6.4,"('6.4', '0.64'), ('6.3', '0.64')",,,port,ll_rx_port_data_be,in,4,IntCtr_core,4,-,55916
282,,,,,port,tx_len,out,32,IntCtr_core,4,-,55925
283,6.4,"('6.4', '0.64'), ('6.3', '0.64')",,,port,ll_tx_port_data_be,out,4,IntCtr_core,4,-,55921
284,6.3,"('6.3', '0.64'), ('6.4', '0.64'), ('1.8', '0.62')",,,port,ll_rx_port_data,in,32,IntCtr_core,4,-,55915
285,4.5,"('4.5', '0.8'), ('4.3', '0.8'), ('4.4', '0.8'), ('4.5.4.1', '0.73'), ('4.5.4', '0.73')",,,port,o_firq,out,1,IntCtr_core,4,-,55912
286,,,,,port,i_test_reg_firq,in,1,IntCtr_core,4,-,55914
287,,,,,port,ll_rx_port_src_rdy_n,in,1,IntCtr_core,4,-,55917
289,4.5,"('4.5', '0.62'), ('4.5.3.2', '0.62'), ('4.5.2', '0.62'), ('4.5.4', '0.62'), ('4.3', '0.62'), ('4.4', '0.62'), ('4.5.4.1', '0.62'), ('2.3', '0.62'), ('4.5.3.3', '0.62'), ('2.5', '0.62'), ('2.4', '0.62')",-,,component,interrupt_controller,-,-,IntCtr_core,4,-,10976
290,1.4,"('1.4', '0.78'), ('4.5.5', '0.78')",,,port,i_uart0_int,in,1,interrupt_controller,5,-,10991
291,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('4.4', '0.88')",o_irq,,port,o_irq,out,1,interrupt_controller,5,-,10989
292,,,,,port,i_ethmac_int,in,1,interrupt_controller,5,-,10993
293,1.4,"('1.4', '0.75'), ('5.5.3.1', '0.75'), ('4.5', '0.62'), ('4.4', '0.62'), ('4.3', '0.62')",,,port,i_clk,in,1,interrupt_controller,5,-,10978
294,,,,,port,i_wb_cyc,in,1,interrupt_controller,5,-,10985
295,4.5,"('4.5', '0.8'), ('4.3', '0.8'), ('4.4', '0.8'), ('4.5.4.1', '0.73'), ('4.5.4', '0.73')",,,port,o_firq,out,1,interrupt_controller,5,-,10990
296,,,,,port,i_test_reg_irq,in,1,interrupt_controller,5,-,10994
297,,,,,port,i_wb_we,in,1,interrupt_controller,5,-,10982
298,5.5.2.2,"('5.5.2.2', '0.74')",,,port,o_wb_dat,out,1,interrupt_controller,5,-,10983
299,4.5.1,"('4.5.1', '0.64'), ('4.5.2', '0.64'), ('4.5.3', '0.64'), ('4.5.4', '0.64'), ('4.5.5', '0.64'), ('4.5.4.1', '0.64')",,,port,i_tm_timer_int,in,3,interrupt_controller,5,-,10996
300,1.4,"('1.4', '0.78'), ('4.5.5', '0.78')",,,port,i_uart1_int,in,1,interrupt_controller,5,-,10992
301,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,interrupt_controller,5,-,10979
302,,,,,port,i_wb_sel,in,2,interrupt_controller,5,-,10981
303,,,,,port,o_wb_ack,out,1,interrupt_controller,5,-,10987
304,,,,,port,o_wb_err,out,1,interrupt_controller,5,-,10988
305,,,,,port,i_wb_stb,in,1,interrupt_controller,5,-,10986
306,5.5.2.2,"('5.5.2.2', '0.63')",,,port,i_wb_adr,in,32,interrupt_controller,5,-,10980
307,,,,,port,i_test_reg_firq,in,1,interrupt_controller,5,-,10995
308,5.5.2.2,"('5.5.2.2', '0.63')",,,port,i_wb_dat,in,1,interrupt_controller,5,-,10984
310,,,-,,component,ll_to_wb_bridge,-,-,IntCtr_core,4,12519,11000
311,,,,,port,SLV_DAT_O,out,32,ll_to_wb_bridge,5,-,11004
312,,,,,port,ll_rx_port_eof_n,in,1,ll_to_wb_bridge,5,-,11019
313,,,,,port,SLV_DAT_I,in,32,ll_to_wb_bridge,5,-,11005
314,4.5.3.2,"('4.5.3.2', '0.67'), ('5.5.3.1', '0.67'), ('6.4', '0.63'), ('6.3', '0.63')",,,port,rx_dst,in,2,ll_to_wb_bridge,5,-,11020
315,,,,,port,WE_O,out,1,ll_to_wb_bridge,5,-,11009
316,6.4,"('6.4', '0.64'), ('6.3', '0.64'), ('1.8', '0.62')",,,port,ll_tx_port_data,out,2,ll_to_wb_bridge,5,-,11023
317,1.4,"('1.4', '0.71'), ('3.4', '0.71'), ('3.5', '0.71'), ('3.2', '0.71'), ('3.3', '0.71'), ('3.1', '0.71'), ('5.5.2.2', '0.62')",,,port,base_addr,in,32,ll_to_wb_bridge,5,-,11013
318,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,1,ll_to_wb_bridge,5,-,11002
319,1.4,"('1.4', '0.67'), ('4.5.5', '0.67')",,,port,RTY_I,in,1,ll_to_wb_bridge,5,-,11011
320,,,,,port,STB_O,out,1,ll_to_wb_bridge,5,-,11008
321,,,,,port,ll_rx_port_src_rdy_n,in,1,ll_to_wb_bridge,5,-,11016
322,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,tx_src,out,2,ll_to_wb_bridge,5,-,11030
323,,,,,port,ll_tx_port_src_rdy_n,out,1,ll_to_wb_bridge,5,-,11025
324,,,,,port,tx_len,out,2,ll_to_wb_bridge,5,-,11031
325,6.4,"('6.4', '0.64'), ('6.3', '0.64')",,,port,ll_tx_port_data_be,out,2,ll_to_wb_bridge,5,-,11024
326,,,,,port,ll_rx_port_sof_n,in,1,ll_to_wb_bridge,5,-,11018
327,,,,,port,ll_tx_port_eof_n,out,1,ll_to_wb_bridge,5,-,11028
328,,,,,port,ll_tx_port_sof_n,out,1,ll_to_wb_bridge,5,-,11027
329,6.4,"('6.4', '0.64'), ('6.3', '0.64')",,,port,ll_rx_port_data_be,in,2,ll_to_wb_bridge,5,-,11015
330,,,,,port,CYC_O,out,1,ll_to_wb_bridge,5,-,11007
331,6.3,"('6.3', '0.64'), ('6.4', '0.64'), ('1.8', '0.62')",,,port,ll_rx_port_data,in,2,ll_to_wb_bridge,5,-,11014
332,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,rx_src,in,2,ll_to_wb_bridge,5,-,11021
333,,,,,port,ll_rx_port_dst_rdy_n,out,1,ll_to_wb_bridge,5,-,11017
334,4.5,"('4.5', '0.67'), ('4.4', '0.67'), ('4.3', '0.67')",,,port,SEL_O,out,4,ll_to_wb_bridge,5,-,11006
335,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,ll_to_wb_bridge,5,-,11003
336,,,,,port,ACK_I,in,1,ll_to_wb_bridge,5,-,11010
337,1.4,"('1.4', '0.62'), ('4.5.5', '0.62')",,,port,ADR_O,out,1,ll_to_wb_bridge,5,-,11012
338,,,,,port,rx_len,in,2,ll_to_wb_bridge,5,-,11022
339,,,,,port,ll_tx_port_dst_rdy_n,in,1,ll_to_wb_bridge,5,-,11026
340,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,tx_dst,out,2,ll_to_wb_bridge,5,-,11029
341,,,-,-,process,CTLR_FSM_STATE_PROC,-,-,ll_to_wb_bridge,3,-,12602
343,4.5.3.3,"('4.5.3.3', '0.76'), ('4.5.3.2', '0.76'), ('4.5.2', '0.67'), ('4.5.4', '0.63'), ('4.5.4.1', '0.63')",-,,component,timer_core,-,-,peripheral_subsystem,3,26017,55945
344,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,tx_src,out,5,timer_core,4,-,55957
345,,,,,port,ll_tx_port_src_rdy_n,out,1,timer_core,4,-,55955
346,6.4,"('6.4', '0.64'), ('6.3', '0.64'), ('1.8', '0.62')",,,port,ll_tx_port_data,out,32,timer_core,4,-,55953
347,,,,,port,ll_rx_port_eof_n,in,1,timer_core,4,-,55951
348,1.4,"('1.4', '0.71'), ('3.4', '0.71'), ('3.5', '0.71'), ('3.2', '0.71'), ('3.3', '0.71'), ('3.1', '0.71'), ('5.5.2.2', '0.62')",,,port,base_addr,in,32,timer_core,4,-,55946
349,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,out,1,timer_core,4,-,55946
350,4.5.3.3,"('4.5.3.3', '0.64'), ('4.5.3.2', '0.64'), ('4.5.2', '0.63')",,,port,o_timer_int,out,3,timer_core,4,-,55947
351,,,,,port,ll_tx_port_dst_rdy_n,in,1,timer_core,4,-,55956
352,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,rx_src,in,5,timer_core,4,-,55952
353,,,,,port,ll_tx_port_eof_n,out,1,timer_core,4,-,55957
354,,,,,port,ll_rx_port_dst_rdy_n,out,1,timer_core,4,-,55950
355,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,timer_core,4,-,55946
356,6.4,"('6.4', '0.64'), ('6.3', '0.64')",,,port,ll_rx_port_data_be,in,4,timer_core,4,-,55949
357,,,,,port,tx_len,out,32,timer_core,4,-,55958
358,6.4,"('6.4', '0.64'), ('6.3', '0.64')",,,port,ll_tx_port_data_be,out,4,timer_core,4,-,55954
359,6.3,"('6.3', '0.64'), ('6.4', '0.64'), ('1.8', '0.62')",,,port,ll_rx_port_data,in,32,timer_core,4,-,55948
360,,,,,port,rx_len,in,32,timer_core,4,-,55952
361,,,,,port,ll_rx_port_src_rdy_n,in,1,timer_core,4,-,55950
363,,,-,,component,ll_to_wb_bridge,-,-,timer_core,4,12519,26038
364,,,,,port,SLV_DAT_O,out,32,ll_to_wb_bridge,5,-,26039
365,,,,,port,ll_tx_port_src_rdy_n,out,1,ll_to_wb_bridge,5,-,26051
366,,,,,port,SLV_DAT_I,in,32,ll_to_wb_bridge,5,-,26040
367,6.4,"('6.4', '0.64'), ('6.3', '0.64')",,,port,ll_tx_port_data_be,out,4,ll_to_wb_bridge,5,-,26050
368,,,,,port,WE_O,out,1,ll_to_wb_bridge,5,-,26041
369,6.4,"('6.4', '0.64'), ('6.3', '0.64'), ('1.8', '0.62')",,,port,ll_tx_port_data,out,32,ll_to_wb_bridge,5,-,26049
370,1.4,"('1.4', '0.92'), ('5.5.3.1', '0.92'), ('5.5.3', '0.91')",clk,,port,clk,in,32,ll_to_wb_bridge,5,-,26039
371,,,,,port,ll_rx_port_src_rdy_n,in,1,ll_to_wb_bridge,5,-,26045
372,1.4,"('1.4', '0.67'), ('4.5.5', '0.67')",,,port,RTY_I,in,1,ll_to_wb_bridge,5,-,26042
373,,,,,port,ll_tx_port_eof_n,out,1,ll_to_wb_bridge,5,-,26052
374,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,tx_src,out,5,ll_to_wb_bridge,5,-,26053
375,,,,,port,tx_len,out,32,ll_to_wb_bridge,5,-,26053
376,6.4,"('6.4', '0.64'), ('6.3', '0.64')",,,port,ll_rx_port_data_be,in,4,ll_to_wb_bridge,5,-,26044
377,6.3,"('6.3', '0.64'), ('6.4', '0.64'), ('1.8', '0.62')",,,port,ll_rx_port_data,in,32,ll_to_wb_bridge,5,-,26043
378,,,,,port,ll_rx_port_eof_n,in,1,ll_to_wb_bridge,5,-,26047
379,6.4,"('6.4', '0.63'), ('6.3', '0.63')",,,port,rx_src,in,5,ll_to_wb_bridge,5,-,26047
380,,,,,port,ll_rx_port_dst_rdy_n,out,1,ll_to_wb_bridge,5,-,26046
381,4.5,"('4.5', '0.67'), ('4.4', '0.67'), ('4.3', '0.67')",,,port,SEL_O,out,4,ll_to_wb_bridge,5,-,26041
382,4.5,"('4.5', '0.92'), ('4.3', '0.92'), ('1.4', '0.88'), ('1.5', '0.88'), ('1.6', '0.88'), ('1.7', '0.88'), ('1.1', '0.88'), ('1.2', '0.88'), ('1.3', '0.88'), ('1.8', '0.88'), ('1.9', '0.88'), ('3.4', '0.88'), ('3.5', '0.88'), ('3.2', '0.88'), ('3.3', '0.88'), ('3.1', '0.88'), ('2.4', '0.88'), ('4.4', '0.88'), ('5.3', '0.88'), ('5.4', '0.88'), ('5.5', '0.88'), ('1.10', '0.88'), ('2.3', '0.87'), ('2.5', '0.87')",reset_b,,port,reset_b,in,1,ll_to_wb_bridge,5,-,26039
383,1.4,"('1.4', '0.62'), ('4.5.5', '0.62')",,,port,ADR_O,out,1,ll_to_wb_bridge,5,-,26042
384,,,,,port,rx_len,in,32,ll_to_wb_bridge,5,-,26048
385,,,,,port,ll_tx_port_dst_rdy_n,in,1,ll_to_wb_bridge,5,-,26051
386,,,-,-,process,CTLR_FSM_STATE_PROC,-,-,ll_to_wb_bridge,3,-,12602
388,4.5.3.3,"('4.5.3.3', '0.61'), ('4.5.3.2', '0.61')",-,,component,timer_module,-,-,timer_core,4,-,26057
389,1.4,"('1.4', '0.75'), ('5.5.3.1', '0.75'), ('4.5', '0.62'), ('4.4', '0.62'), ('4.3', '0.62')",,,port,i_clk,out,32,timer_module,5,-,26058
390,4.5.3.3,"('4.5.3.3', '0.64'), ('4.5.3.2', '0.64'), ('4.5.2', '0.63')",,,port,o_timer_int,out,3,timer_module,5,-,26062
391,,,,,port,i_wb_we,in,1,timer_module,5,-,26060
392,5.5.2.2,"('5.5.2.2', '0.74')",,,port,o_wb_dat,out,32,timer_module,5,-,26060
